Levels,Forecast_Methods,Target_Service_Level,Senario,Achieved_Service_Level,Holding_Costs,Backlogging_Costs
11,ETS_MinT,90%,OLS,0.8305221071701885,2.871497504372218,3.131451808028394
12,ETS_MinT,90%,OLS,0.8145844070655485,1.2365483281987566,2.1768327291528404
10,ETS_MinT,95%,OLS,0.9309141170407159,9.471146533458361,4.342519267052853
11,ETS_MinT,95%,OLS,0.8679348420247076,3.480011497303198,4.972566613446378
12,ETS_MinT,95%,OLS,0.834277046338378,1.4134320985242532,4.000729441683726
10,ETS_MinT,99%,OLS,0.970528979056365,13.304184849110587,9.404182228497605
11,ETS_MinT,99%,OLS,0.9173109059957207,4.679968479749432,15.548978645506077
12,ETS_MinT,99%,OLS,0.8642482312702057,1.7522249831310897,16.434120455911295
10,LGBM,90%,Structure,0.9709623764231833,11.520093028238998,1.001345640799287
11,LGBM,90%,Structure,0.9168970310328133,4.11320743254069,1.6601642981092082
12,LGBM,90%,Structure,0.8722004872792016,1.6608673804114107,1.504030935127711
10,LGBM,95%,Structure,0.9854167642786862,14.526281884748368,1.0518083543589654
11,LGBM,95%,Structure,0.9444821877586719,5.068176196600576,2.2868631319260473
12,LGBM,95%,Structure,0.8946656983554327,1.9293659510919179,2.5559295264809028
10,LGBM,99%,Structure,0.9957948741976292,20.238613829857293,1.6599737559178702
11,LGBM,99%,Structure,0.9728677630448703,6.920463226957057,5.656840757330292
12,LGBM,99%,Structure,0.9261244904652579,2.4484112749727283,9.107135873425504
10,LGBM_MinT,90%,Structure,0.9685025535304316,11.494029022150404,0.9847297797686954
11,LGBM_MinT,90%,Structure,0.9117470208811632,4.087725700260142,1.6493890828290452
12,LGBM_MinT,90%,Structure,0.8655976198285152,1.6274744469535327,1.5416498193749377
10,LGBM_MinT,95%,Structure,0.9839057302159959,14.433335410568004,1.0650521688984114
11,LGBM_MinT,95%,Structure,0.940277061956301,5.02148099741748,2.2989034837376705
12,LGBM_MinT,95%,Structure,0.8884599166002904,1.8893502619410845,2.6416095695247295
10,LGBM_MinT,99%,Structure,0.9950217870027643,20.015548616824052,1.7356506369597036
11,LGBM_MinT,99%,Structure,0.9704079401521186,6.831235189720475,5.830102662147649
12,LGBM_MinT,99%,Structure,0.9205406924987115,2.394956445879625,9.541470993614293
10,ETS,90%,Structure,0.9504521388745725,11.237372042418647,1.5913961939430634
11,ETS,90%,Structure,0.8913695356791453,3.9620077536265392,2.001925401271356
12,ETS,90%,Structure,0.8448917677927189,1.4830497721833837,1.757557798654681
10,ETS,95%,Structure,0.9745818301082322,14.27210200104533,1.6936605822221165
11,ETS,95%,Structure,0.925580596292305,4.926306148640442,2.8065891408850883
12,ETS,95%,Structure,0.8700873822799045,1.752506538035907,3.0129887087092824
10,ETS,99%,Structure,0.9916834559340298,20.07282866861051,2.692744972016063
11,ETS,99%,Structure,0.9625326024145309,6.803737304242889,7.130670205673577
12,ETS,99%,Structure,0.9060136813006606,2.27755036955444,10.876506433602625
10,ETS_MinT,90%,Structure,0.9466569835543269,10.261163113679688,1.665020661249576
11,ETS_MinT,90%,Structure,0.8820924893407674,3.6395569506861403,2.150387235836302
12,ETS_MinT,90%,Structure,0.8349517406175326,1.3865267638931327,1.8681660688105028
10,ETS_MinT,95%,Structure,0.9720868668884411,13.065255473333583,1.8328075216928756
11,ETS_MinT,95%,Structure,0.9179512408439926,4.525103984218344,3.076602757115707
12,ETS_MinT,95%,Structure,0.8606053507004638,1.6336710089302346,3.2393375286478503
10,ETS_MinT,99%,Structure,0.9905238251417327,18.432029950450353,3.1391168762594366
11,ETS_MinT,99%,Structure,0.9573123116088023,6.254049443727328,8.101357571740971
12,ETS_MinT,99%,Structure,0.8976596542191819,2.1142785881657917,11.929378119794132
10,LGBM,90%,Variance,0.973691608489903,11.952157154089143,0.904065836583387
11,LGBM,90%,Variance,0.9210553030657983,4.227182410626933,1.6017744073776987
12,LGBM,90%,Variance,0.873320292367521,1.6723552478856007,1.5117009705507702
10,LGBM,95%,Variance,0.987044932764841,15.074115875793117,0.9398442404018039
11,LGBM,95%,Variance,0.9480469787127708,5.22028227250612,2.1916289938182256
12,LGBM,95%,Variance,0.8970587546268097,1.951529858654108,2.5617342111199695
10,LGBM,99%,Variance,0.9963688328726046,20.998314165369624,1.4593511502667675
11,LGBM,99%,Variance,0.9751753111871183,7.143846019311501,5.359889242486525
12,LGBM,99%,Variance,0.9293257742585391,2.4909803921817217,9.078789684447365
10,LGBM_MinT,90%,Variance,0.9709858033078761,11.810462857578665,0.9140245096796897
11,LGBM_MinT,90%,Variance,0.9157842540099017,4.172760055225358,1.6054205816548262
12,LGBM_MinT,90%,Variance,0.8674600571615987,1.639924879029011,1.5413320109563258
10,LGBM_MinT,95%,Variance,0.9852644895281826,14.832923698319613,0.9808145301216509
11,LGBM_MinT,95%,Variance,0.9437520498524107,5.133590547376382,2.2284530707203802
12,LGBM_MinT,95%,Variance,0.8912125755517032,1.9093425452511044,2.6333004873571526
10,LGBM_MinT,99%,Variance,0.9956425994471255,20.568091247514296,1.5806699413902
11,LGBM_MinT,99%,Variance,0.9725475956207343,6.9950015707631,5.59471346019983
12,LGBM_MinT,99%,Variance,0.9242679098533477,2.4298919401114527,9.45753394763936
10,ETS,90%,Variance,0.953790469943307,11.683135435374282,1.444557530416141
11,ETS,90%,Variance,0.8970193193709101,4.092710890102487,1.914808962862861
12,ETS,90%,Variance,0.8479501475893736,1.504450725730757,1.7378238653052165
10,ETS,95%,Variance,0.9765379749800871,14.850633964432776,1.516379350982618
11,ETS,95%,Variance,0.9305236689625014,5.101250033648821,2.663339859045871
12,ETS,95%,Variance,0.8739891299255025,1.786018692873074,2.9573836108939933
10,ETS,99%,Variance,0.9927259523028628,20.893524289266765,2.344129782056388
11,ETS,99%,Variance,0.9657069452904152,7.060528404574379,6.671177755577709
12,ETS,99%,Variance,0.9112109356697746,2.3343639121427486,10.536587970470901
10,ETS_MinT,90%,Variance,0.9490113854659608,10.56003456545967,1.5540858536680426
11,ETS_MinT,90%,Variance,0.8871644098767746,3.729037996230689,2.085978200870869
12,ETS_MinT,90%,Variance,0.8380581455278077,1.4051442652541921,1.849469598010655
10,ETS_MinT,95%,Variance,0.9737267488169423,13.452115850487665,1.697453731838724
11,ETS_MinT,95%,Variance,0.9226405222633495,4.643591362857467,2.973284174599416
12,ETS_MinT,95%,Variance,0.864862015649159,1.6604162471844204,3.1902786166703336
10,ETS_MinT,99%,Variance,0.9911680644707866,18.978878155714316,2.827482074970544
11,ETS_MinT,99%,Variance,0.9605139858501617,6.426703029193665,7.769076927973105
12,ETS_MinT,99%,Variance,0.9027421168533009,2.1565210304871734,11.643204632408187
