Levels,Forecast_Methods,Target_Service_Level,Senario,Achieved_Service_Level,Holding_Costs,Backlogging_Costs,Group
12,LGBM,95%,TD_IR,0.7235624251778418,1.2121678077189384,7.827040205549417,FOODS
10,LGBM,99%,TD_IR,0.9577989859827021,14.798470689653884,15.234703208917121,FOODS
11,LGBM,99%,TD_IR,0.8697269883401271,4.30911842177149,27.62264553276668,FOODS
12,LGBM,99%,TD_IR,0.7650843944475775,1.470412998986395,33.001250647953796,FOODS
10,LGBM_TD,90%,TD_IR,0.8685008450144149,8.501711836441439,4.941229299783646,FOODS
11,LGBM_TD,90%,TD_IR,0.7697791259835055,2.7333848054303633,4.79592387539381,FOODS
12,LGBM_TD,90%,TD_IR,0.703307263067288,1.0662364132740285,4.003215371218468,FOODS
10,LGBM_TD,95%,TD_IR,0.9105527388408391,10.628379363057695,6.655201975378476,FOODS
11,LGBM_TD,95%,TD_IR,0.8114797611147976,3.254713996238135,7.959705387684362,FOODS
12,LGBM_TD,95%,TD_IR,0.7275335648491684,1.1973866868296243,7.5367113117708575,FOODS
10,LGBM_TD,99%,TD_IR,0.9577989859827021,14.798470689653884,15.234703208917121,FOODS
11,LGBM_TD,99%,TD_IR,0.8723765285809082,4.300829484934669,26.66666263202294,FOODS
12,LGBM_TD,99%,TD_IR,0.7689862772451594,1.4574711514476837,31.671459631243884,FOODS
10,ETS,90%,TD_IR,0.8666616959936375,9.712345449772066,5.601577631842812,FOODS
11,ETS,90%,TD_IR,0.7845198597023415,2.9393714453062123,4.512756655606023,FOODS
12,ETS,90%,TD_IR,0.7419798066743839,1.0591122691846575,3.3833215046996603,FOODS
10,ETS,95%,TD_IR,0.907446068197634,12.098744619300497,7.570946468453875,FOODS
11,ETS,95%,TD_IR,0.8259218883306475,3.527435498776014,7.41896253663838,FOODS
12,ETS,95%,TD_IR,0.7661084067950887,1.2101211288196205,6.282154992968634,FOODS
10,ETS,99%,TD_IR,0.954965702356099,16.77648172767527,17.45506981652726,FOODS
11,ETS,99%,TD_IR,0.884481941416248,4.697501347279782,24.312600713475483,FOODS
12,ETS,99%,TD_IR,0.8055712208008073,1.5083464474906767,25.761265960370512,FOODS
10,ETS_TD,90%,TD_IR,0.8666616959936375,9.712345449772066,5.601577631842812,FOODS
11,ETS_TD,90%,TD_IR,0.7856621480709072,2.9324832390860043,4.396102859316067,FOODS
12,ETS_TD,90%,TD_IR,0.7441947899043265,1.050333336365694,3.3003903170141116,FOODS
10,ETS_TD,95%,TD_IR,0.907446068197634,12.098744619300497,7.570946468453875,FOODS
11,ETS_TD,95%,TD_IR,0.8271352734856384,3.522713382804647,7.210099851730015,FOODS
12,ETS_TD,95%,TD_IR,0.7680661502082653,1.2024144479236536,6.126559955673318,FOODS
10,ETS_TD,99%,TD_IR,0.954965702356099,16.77648172767527,17.45506981652726,FOODS
11,ETS_TD,99%,TD_IR,0.8857285050715707,4.69673760761721,23.612164660983815,FOODS
12,ETS_TD,99%,TD_IR,0.8075710130301861,1.5023687960083985,25.12427017468231,FOODS
10,LGBM,90%,MinT_IR,0.969082413758823,15.064273746154935,1.2294499665788547,FOODS
11,LGBM,90%,MinT_IR,0.9187600720447435,4.529693230556441,1.7365597368393104,FOODS
12,LGBM,90%,MinT_IR,0.8720615297854026,1.6979696907527055,1.5483942996821005,FOODS
10,LGBM,95%,MinT_IR,0.9852868078337806,19.12483143626581,1.2541182302046139,FOODS
11,LGBM,95%,MinT_IR,0.9466916295383448,5.605936290080354,2.3728128540143216,FOODS
12,LGBM,95%,MinT_IR,0.8959712287158786,1.981619511328791,2.6245873160836664,FOODS
10,LGBM,99%,MinT_IR,0.9958246346555324,26.836052782179486,1.8622106235603968,FOODS
11,LGBM,99%,MinT_IR,0.974476253673334,7.691181250263054,5.785216461399931,FOODS
12,LGBM,99%,MinT_IR,0.9284774370999179,2.5297133584095115,9.304784934504308,FOODS
10,LGBM_MinT,90%,MinT_IR,0.9689084402028034,15.284638544503377,1.1637757671723974,FOODS
11,LGBM_MinT,90%,MinT_IR,0.9148402692198313,4.495223556120893,1.720816660839667,FOODS
12,LGBM_MinT,90%,MinT_IR,0.8663750457590058,1.667215260195854,1.5759734026131467,FOODS
10,LGBM_MinT,95%,MinT_IR,0.9847400338005766,19.216555523691152,1.2251911734408996,FOODS
11,LGBM_MinT,95%,MinT_IR,0.9432837235756943,5.536665120440186,2.385424250981366,FOODS
12,LGBM_MinT,95%,MinT_IR,0.8902934017987,1.9409146016956935,2.6931566989825084,FOODS
10,LGBM_MinT,99%,MinT_IR,0.9953772740829109,26.677989675104648,1.9143103198890876,FOODS
11,LGBM_MinT,99%,MinT_IR,0.9723528296520997,7.554297891376549,5.973806256530344,FOODS
12,LGBM_MinT,99%,MinT_IR,0.9235799867422556,2.469763984767733,9.677385825675227,FOODS
10,ETS,90%,MinT_IR,0.9540212744805646,15.561849861362754,1.8532592316748544,FOODS
11,ETS,90%,MinT_IR,0.897468954403261,4.448973592800784,2.0430293159786777,FOODS
12,ETS,90%,MinT_IR,0.8469979618691441,1.5335632868888829,1.772707344975283,FOODS
10,ETS,95%,MinT_IR,0.9763893031116413,19.783392296594503,1.897948506460467,FOODS
11,ETS,95%,MinT_IR,0.9309839795241255,5.548725354067755,2.829868411577864,FOODS
12,ETS,95%,MinT_IR,0.8732475537482809,1.820257206882997,3.016260684884916,FOODS
10,ETS,99%,MinT_IR,0.9928919375683467,27.836476632052,2.752131748646939,FOODS
11,ETS,99%,MinT_IR,0.9662764243056214,7.684830643040036,7.046800504750219,FOODS
12,ETS,99%,MinT_IR,0.9107711752891474,2.378612787736266,10.744394100224472,FOODS
10,ETS_MinT,90%,MinT_IR,0.9483547072273586,13.979206054558686,1.978051609925723,FOODS
11,ETS_MinT,90%,MinT_IR,0.8876955161626694,4.050475753318334,2.2232563422218994,FOODS
12,ETS_MinT,90%,MinT_IR,0.8369396376876119,1.4316740920179025,1.8870058585051912,FOODS
10,ETS_MinT,95%,MinT_IR,0.9730340988169798,17.810723336185433,2.121632889863257,FOODS
11,ETS_MinT,95%,MinT_IR,0.9229879609441654,5.046544940277714,3.159369463375605,FOODS
12,ETS_MinT,95%,MinT_IR,0.8639572388273822,1.6914284495247496,3.255000559124864,FOODS
10,ETS_MinT,99%,MinT_IR,0.9909782284521325,25.130328865684135,3.3272820744872598,FOODS
11,ETS_MinT,99%,MinT_IR,0.9610531803962461,6.988243394474232,8.216995057400394,FOODS
12,ETS_MinT,99%,MinT_IR,0.9021734291056959,2.196255049987584,11.88121126277198,FOODS
10,LGBM,90%,BASE,0.8786978508217447,4.912053122520683,2.848905665134829,HOBBIES
11,LGBM,90%,BASE,0.8867519993139084,3.392782908033693,2.1102308937367136,HOBBIES
12,LGBM,90%,BASE,0.8994590444904663,1.9404367446024247,1.1741863773241117,HOBBIES
10,LGBM,95%,BASE,0.9174462705436157,6.0942065242582615,3.8738522931203643,HOBBIES
11,LGBM,95%,BASE,0.9211959434832014,4.194714337876677,3.0213316421926546,HOBBIES
12,LGBM,95%,BASE,0.9268906662857959,2.3654868148037975,1.7856430079189263,HOBBIES
10,LGBM,99%,BASE,0.9616308470290771,8.419240821274105,9.583554775056598,HOBBIES
11,LGBM,99%,BASE,0.959665315923758,5.763794458585806,7.92349723655047,HOBBIES
12,LGBM,99%,BASE,0.9588340763713898,3.1911702679357608,5.231903113613532,HOBBIES
10,ETS,90%,BASE,0.8611883691529709,4.7131010769037704,3.1466347042340814,HOBBIES
11,ETS,90%,BASE,0.8714811003194615,3.3759340843321795,2.3030905370380124,HOBBIES
12,ETS,90%,BASE,0.8756388937064506,1.785741568801092,1.3462941635865706,HOBBIES
10,ETS,95%,BASE,0.9020227560050569,5.86423836126942,4.437800178484967,HOBBIES
11,ETS,95%,BASE,0.9093769430329538,4.186377930065997,3.35050710740607,HOBBIES
12,ETS,95%,BASE,0.9065340590281674,2.2011790607399715,2.0776309276171454,HOBBIES
10,ETS,99%,BASE,0.9520227560050569,8.120458954528916,11.039793900273072,HOBBIES
11,ETS,99%,BASE,0.9518931841084025,5.771867240988384,8.981069161146301,HOBBIES
12,ETS,99%,BASE,0.9449518470531825,3.0104949462281785,6.237807624458176,HOBBIES
10,LGBM,90%,BU_IR,0.9970290771175727,15.701001686829725,0.1368307133974602,HOBBIES
11,LGBM,90%,BU_IR,0.966579833193971,5.813674848853912,0.7229788469706835,HOBBIES
12,LGBM,90%,BU_IR,0.8994590444904663,1.9404367446024247,1.1741863773241117,HOBBIES
10,LGBM,95%,BU_IR,0.9987989886219975,19.35960949523507,0.13380044914750716,HOBBIES
11,LGBM,95%,BU_IR,0.9813522437340537,7.230681193465676,0.8542970258071549,HOBBIES
12,LGBM,95%,BU_IR,0.9268906662857959,2.3654868148037975,1.7856430079189263,HOBBIES
10,LGBM,99%,BU_IR,0.9995575221238938,26.24060281545777,0.19430008727121334,HOBBIES
11,LGBM,99%,BU_IR,0.9934285285478441,9.930604070657832,1.6890516654860361,HOBBIES
12,LGBM,99%,BU_IR,0.9588340763713898,3.1911702679357608,5.231903113613532,HOBBIES
10,LGBM_BU,90%,BU_IR,0.9970290771175727,15.701001686829725,0.1368307133974602,HOBBIES
11,LGBM_BU,90%,BU_IR,0.966579833193971,5.813674848853912,0.7229788469706835,HOBBIES
12,LGBM_BU,90%,BU_IR,0.8994590444904663,1.9404367446024247,1.1741863773241117,HOBBIES
10,LGBM_BU,95%,BU_IR,0.9987989886219975,19.35960949523507,0.13380044914750716,HOBBIES
11,LGBM_BU,95%,BU_IR,0.9813522437340537,7.230681193465676,0.8542970258071549,HOBBIES
12,LGBM_BU,95%,BU_IR,0.9268906662857959,2.3654868148037975,1.7856430079189263,HOBBIES
10,LGBM_BU,99%,BU_IR,0.9995575221238938,26.24060281545777,0.19430008727121334,HOBBIES
11,LGBM_BU,99%,BU_IR,0.9934285285478441,9.930604070657832,1.6890516654860361,HOBBIES
12,LGBM_BU,99%,BU_IR,0.9588340763713898,3.1911702679357608,5.231903113613532,HOBBIES
10,ETS,90%,BU_IR,0.9877370417193426,12.353451847974531,0.31316690063551766,HOBBIES
11,ETS,90%,BU_IR,0.9459220428378465,5.246817631778757,1.0000942281821248,HOBBIES
12,ETS,90%,BU_IR,0.8756388937064506,1.785741568801092,1.3462941635865706,HOBBIES
10,ETS,95%,BU_IR,0.9951327433628319,15.813931884719265,0.31575934975717695,HOBBIES
11,ETS,95%,BU_IR,0.9684773053750991,6.631022900594236,1.2156990798885534,HOBBIES
12,ETS,95%,BU_IR,0.9065340590281674,2.2011790607399715,2.0776309276171454,HOBBIES
10,ETS,99%,BU_IR,0.9988621997471555,22.33420079504777,0.4729288515810755,HOBBIES
11,ETS,99%,BU_IR,0.988164919277031,9.279624784459237,2.451234685631111,HOBBIES
12,ETS,99%,BU_IR,0.9449518470531825,3.0104949462281785,6.237807624458176,HOBBIES
10,ETS_BU,90%,BU_IR,0.9877370417193426,12.353451878425219,0.3131668981194235,HOBBIES
11,ETS_BU,90%,BU_IR,0.9459220428378465,5.246817633611354,1.000094227173504,HOBBIES
12,ETS_BU,90%,BU_IR,0.8756388937064506,1.7857415696269616,1.3462941624141613,HOBBIES
10,ETS_BU,95%,BU_IR,0.9951327433628319,15.813931924003342,0.31575934582835014,HOBBIES
11,ETS_BU,95%,BU_IR,0.9684773053750991,6.631022903063561,1.2156990793031777,HOBBIES
12,ETS_BU,95%,BU_IR,0.9065340590281674,2.2011790618465947,2.077630925285633,HOBBIES
10,ETS_BU,99%,BU_IR,0.9988621997471555,22.334200850645093,0.47292883210697806,HOBBIES
11,ETS_BU,99%,BU_IR,0.988164919277031,9.279624788009194,2.4512346863439345,HOBBIES
12,ETS_BU,99%,BU_IR,0.9449518470531825,3.0104949479167034,6.237807618999293,HOBBIES
10,LGBM,90%,TD_IR,0.8786978508217447,4.912053122520683,2.848905665134829,HOBBIES
11,LGBM,90%,TD_IR,0.7691033639930533,2.4265875634312275,4.503238975567191,HOBBIES
12,LGBM,90%,TD_IR,0.700677660909397,1.0561819845363085,4.05571915043666,HOBBIES
10,LGBM,95%,TD_IR,0.9174462705436157,6.0942065242582615,3.8738522931203643,HOBBIES
11,LGBM,95%,TD_IR,0.8093254861602452,2.875420764371576,7.535729504560851,HOBBIES
12,LGBM,95%,TD_IR,0.7249250160679854,1.1834453455194458,7.649186063890635,HOBBIES
10,LGBM,99%,TD_IR,0.9616308470290771,8.419240821274105,9.583554775056598,HOBBIES
11,LGBM,99%,TD_IR,0.8695568276837975,3.7759638740749812,25.540797000453797,HOBBIES
12,LGBM,99%,TD_IR,0.7661598024913029,1.4354394177439112,32.24591104595452,HOBBIES
10,LGBM_TD,90%,TD_IR,0.8786978508217447,4.912053122520683,2.848905665134829,HOBBIES
11,LGBM_TD,90%,TD_IR,0.77128492099226,2.410379478159045,4.370155331160692,HOBBIES
12,LGBM_TD,90%,TD_IR,0.7046704277654788,1.0410643542798446,3.915059377784448,HOBBIES
10,LGBM_TD,95%,TD_IR,0.9174462705436157,6.0942065242582615,3.8738522931203643,HOBBIES
11,LGBM_TD,95%,TD_IR,0.8118554490684162,2.86165736004318,7.3006562112620665,HOBBIES
12,LGBM_TD,95%,TD_IR,0.7287558278328113,1.1693003943209297,7.370229931306761,HOBBIES
10,LGBM_TD,99%,TD_IR,0.9616308470290771,8.419240821274105,9.583554775056598,HOBBIES
11,LGBM_TD,99%,TD_IR,0.8717866255011685,3.7660115518866895,24.691507761018062,HOBBIES
12,LGBM_TD,99%,TD_IR,0.769835035349568,1.4230594611249299,30.96873857239329,HOBBIES
10,ETS,90%,TD_IR,0.8611883691529709,4.7131010769037704,3.1466347042340814,HOBBIES
11,ETS,90%,TD_IR,0.7815816556248794,2.500715093481855,4.132130550017567,HOBBIES
12,ETS,90%,TD_IR,0.7436097876985543,1.0253811667203088,3.3028454304933157,HOBBIES
10,ETS,95%,TD_IR,0.9020227560050569,5.86423836126942,4.437800178484967,HOBBIES
11,ETS,95%,TD_IR,0.8232885229733496,3.000646980568677,6.833740165057628,HOBBIES
12,ETS,95%,TD_IR,0.7675510859917772,1.1720564726572524,6.132645234444743,HOBBIES
10,ETS,99%,TD_IR,0.9520227560050569,8.120458954528916,11.039793900273072,HOBBIES
11,ETS,99%,TD_IR,0.8821316009519522,3.996117585134805,22.661621212024073,HOBBIES
12,ETS,99%,TD_IR,0.8066728048071332,1.4610848349139534,25.161576322459155,HOBBIES
10,ETS_TD,90%,TD_IR,0.8611883691529709,4.7131010769037704,3.1466347042340814,HOBBIES
11,ETS_TD,90%,TD_IR,0.7829484788062006,2.504116939696051,4.012488583916945,HOBBIES
12,ETS_TD,90%,TD_IR,0.7457853419165281,1.0177838632237317,3.220385519447483,HOBBIES
10,ETS_TD,95%,TD_IR,0.9020227560050569,5.86423836126942,4.437800178484967,HOBBIES
11,ETS_TD,95%,TD_IR,0.8246017452455994,3.00604053346293,6.617980100261133,HOBBIES
12,ETS_TD,95%,TD_IR,0.769456289978678,1.1655103898754675,5.977689831767448,HOBBIES
10,ETS_TD,99%,TD_IR,0.9520227560050569,8.120458954528916,11.039793900273072,HOBBIES
11,ETS_TD,99%,TD_IR,0.8833912223151305,4.005813432170414,21.90786176908871,HOBBIES
12,ETS_TD,99%,TD_IR,0.8086060640066924,1.4562809134436567,24.527021475782014,HOBBIES
10,LGBM,90%,MinT_IR,0.9814159292035398,9.786202056131708,0.5266611402360079,HOBBIES
11,LGBM,90%,MinT_IR,0.9216193906648656,4.024870518229265,1.5677520397027207,HOBBIES
12,LGBM,90%,MinT_IR,0.8731075483824895,1.6612021490331697,1.5065095258877725,HOBBIES
10,LGBM,95%,MinT_IR,0.9902022756005057,12.181008590441593,0.5957765802170937,HOBBIES
11,LGBM,95%,MinT_IR,0.9481732810188461,4.959108495154258,2.159363173201061,HOBBIES
12,LGBM,95%,MinT_IR,0.8967721202599443,1.937536959397304,2.5555868415504994,HOBBIES
10,LGBM,99%,MinT_IR,0.9972819216182048,16.71062274869677,1.2844778409288342,HOBBIES
11,LGBM,99%,MinT_IR,0.9750541369181621,6.770441390722038,5.341400587689017,HOBBIES
12,LGBM,99%,MinT_IR,0.9289119168341478,2.4713427876915484,9.071895297056276,HOBBIES
10,LGBM_MinT,90%,MinT_IR,0.9759165613147914,9.335028495433027,0.602674792965217,HOBBIES
11,LGBM_MinT,90%,MinT_IR,0.916602345575781,3.979517388965667,1.557903079375348,HOBBIES
12,LGBM_MinT,90%,MinT_IR,0.8671815223268483,1.629866513296884,1.5358510823600788,HOBBIES
10,LGBM_MinT,95%,MinT_IR,0.9874209860935524,11.653239220789231,0.6905945197405086,HOBBIES
11,LGBM_MinT,95%,MinT_IR,0.944088891747604,4.884148940769861,2.1761959490518943,HOBBIES
12,LGBM_MinT,95%,MinT_IR,0.8909213331837055,1.896600861870127,2.626470217800679,HOBBIES
10,LGBM_MinT,99%,MinT_IR,0.9964601769911504,16.04231183095582,1.4256055963175527,HOBBIES
11,LGBM_MinT,99%,MinT_IR,0.9725134538281769,6.638204773120541,5.52991899929717,HOBBIES
12,LGBM_MinT,99%,MinT_IR,0.9238607033186766,2.411976177317755,9.448258132326078,HOBBIES
10,ETS,90%,MinT_IR,0.9541087231352718,8.135483818704298,0.9794790376440615,HOBBIES
11,ETS,90%,MinT_IR,0.8966735275830278,3.8305704662451383,1.8674373783176839,HOBBIES
12,ETS,90%,MinT_IR,0.8472329908897073,1.4877669301066365,1.7344617169019692,HOBBIES
10,ETS,95%,MinT_IR,0.9778761061946902,10.370155987551405,1.0591112746124973,HOBBIES
11,ETS,95%,MinT_IR,0.9299757723890997,4.770230899097843,2.6183155119547714,HOBBIES
12,ETS,95%,MinT_IR,0.8732733291845625,1.765334553151217,2.9557522321143623,HOBBIES
10,ETS,99%,MinT_IR,0.9927307206068268,14.631409579660254,2.1090223281960694,HOBBIES
11,ETS,99%,MinT_IR,0.9654166934671212,6.596986995908341,6.62615866739492,HOBBIES
12,ETS,99%,MinT_IR,0.9105038716193469,2.3056687956487245,10.551191116592138,HOBBIES
10,ETS_MinT,90%,MinT_IR,0.9510113780025284,7.620835142138272,1.054367586330171,HOBBIES
11,ETS_MinT,90%,MinT_IR,0.8872826483137154,3.507712977527328,2.0401697719487886,HOBBIES
12,ETS_MinT,90%,MinT_IR,0.8374812540169964,1.3919219133344327,1.844818173101256,HOBBIES
10,ETS_MinT,95%,MinT_IR,0.9755372945638432,9.713612635835862,1.1757152810108393,HOBBIES
11,ETS_MinT,95%,MinT_IR,0.9223966038464012,4.362647445102898,2.9278742170249092,HOBBIES
12,ETS_MinT,95%,MinT_IR,0.864253578314851,1.6439867245953295,3.1859076805160584,HOBBIES
10,ETS_MinT,99%,MinT_IR,0.9917825537294563,13.710290810824377,2.439858522395965,HOBBIES
11,ETS_MinT,99%,MinT_IR,0.9602870864689865,6.031533858539374,7.731243393530313,HOBBIES
12,ETS_MinT,99%,MinT_IR,0.9020503259505616,2.133602112237856,11.647914869566032,HOBBIES
10,LGBM,90%,BASE,0.8775071633237822,4.645068888543954,2.925061278782499,HOUSEHOLD
11,LGBM,90%,BASE,0.8877836649005298,3.2222702548264186,2.009962673791462,HOUSEHOLD
12,LGBM,90%,BASE,0.8997297107554058,1.9149772219868024,1.1565027012300444,HOUSEHOLD
10,LGBM,95%,BASE,0.9164620002728885,5.768863753993097,4.075230499433671,HOUSEHOLD
11,LGBM,95%,BASE,0.9218734379686094,3.9800829341629336,2.8794358936680977,HOUSEHOLD
12,LGBM,95%,BASE,0.9270971236009147,2.334230339257905,1.7576265519610683,HOUSEHOLD
10,LGBM,99%,BASE,0.9593737208350389,7.973022410483664,9.957786225774525,HOUSEHOLD
11,LGBM,99%,BASE,0.9599270218934319,5.46302409588484,7.545606823319855,HOUSEHOLD
12,LGBM,99%,BASE,0.9589463734103583,3.1486824993514717,5.144204172297567,HOUSEHOLD
10,ETS,90%,BASE,0.8634875153499796,5.017427494296525,3.4347881682652157,HOUSEHOLD
11,ETS,90%,BASE,0.8716784964510647,3.2120207191209613,2.204624262828204,HOUSEHOLD
12,ETS,90%,BASE,0.87595528944518,1.763313671860587,1.3278775446894455,HOUSEHOLD
10,ETS,95%,BASE,0.904625460499386,6.221978471271734,4.807483035450438,HOUSEHOLD
11,ETS,95%,BASE,0.9093771868439469,3.9802160384496985,3.209729227749502,HOUSEHOLD
12,ETS,95%,BASE,0.9067451959722389,2.173289981941072,2.0481514507899155,HOUSEHOLD
10,ETS,99%,BASE,0.9525173966434711,8.590213292208864,11.7461763796774,HOUSEHOLD
11,ETS,99%,BASE,0.9518194541637509,5.4833810267946275,8.610087617207228,HOUSEHOLD
12,ETS,99%,BASE,0.945033247081478,2.972029133253135,6.144888555113976,HOUSEHOLD
10,LGBM,90%,BU_IR,0.9949174512211761,13.830926634320857,0.16784591279645308,HOUSEHOLD
11,LGBM,90%,BU_IR,0.9657952614215736,5.425622201532932,0.7111828912760046,HOUSEHOLD
12,LGBM,90%,BU_IR,0.8997297107554058,1.9149772219868024,1.1565027012300444,HOUSEHOLD
10,LGBM,95%,BU_IR,0.9982262245872561,17.183062638239072,0.13000848496090325,HOUSEHOLD
11,LGBM,95%,BU_IR,0.9808007597720684,6.7452224955978455,0.8437252856127293,HOUSEHOLD
12,LGBM,95%,BU_IR,0.9270971236009147,2.334230339257905,1.7576265519610683,HOUSEHOLD
10,LGBM,99%,BU_IR,0.9997953336062219,23.496081579820792,0.0958443390979304,HOUSEHOLD
11,LGBM,99%,BU_IR,0.9931170648805359,9.260925202545392,1.6562339844389198,HOUSEHOLD
12,LGBM,99%,BU_IR,0.9589463734103583,3.1486824993514717,5.144204172297567,HOUSEHOLD
10,LGBM_BU,90%,BU_IR,0.9949174512211761,13.830926634320857,0.16784591279645308,HOUSEHOLD
11,LGBM_BU,90%,BU_IR,0.9657952614215736,5.425622201532932,0.7111828912760046,HOUSEHOLD
12,LGBM_BU,90%,BU_IR,0.8997297107554058,1.9149772219868024,1.1565027012300444,HOUSEHOLD
10,LGBM_BU,95%,BU_IR,0.9982262245872561,17.183062638239072,0.13000848496090325,HOUSEHOLD
